particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
8639,32,0,-108.2341549582,155.3424184705,6372.298432882,6372.298432882,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8639,13,0,-108.2341549582,155.3424184705,6372.298432882,6372.298432882,-0.1876326414,0.3792168163,1251.5484740433,0.1056580038,-1
8639,-13,0,-108.2341549582,155.3424184705,6372.298432882,6372.298432882,-1.0517455001,1.3995931902,4130.3730339838,0.1056580082,1
8640,32,0,-108.2341549582,155.3424184705,5949.3154873949,5949.3154873949,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8640,13,0,-108.2341549582,155.3424184705,5949.3154873949,5949.3154873949,-0.5263100069,0.6296927981,1764.2697351744,0.1056580016,-1
8640,-13,0,-108.2341549582,155.3424184705,5949.3154873949,5949.3154873949,-0.7130681346,1.1491172084,3617.6517728527,0.1056580082,1
8641,32,0,-108.2341549582,155.3424184705,9119.4368460103,9119.4368460103,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8641,13,0,-108.2341549582,155.3424184705,9119.4368460103,9119.4368460103,-1.1307728641,1.5365086743,4715.1101851676,0.1056579729,-1
8641,-13,0,-108.2341549582,155.3424184705,9119.4368460103,9119.4368460103,-0.1086052773,0.2423013322,666.8113228595,0.1056580016,1
8642,32,0,-108.2341549582,155.3424184705,9245.704774026,9245.704774026,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8642,13,0,-108.2341549582,155.3424184705,9245.704774026,9245.704774026,-0.2561514211,0.2381588592,949.2599305252,0.1056580016,-1
8642,-13,0,-108.2341549582,155.3424184705,9245.704774026,9245.704774026,-0.9832267203,1.5406511473,4432.6615775019,0.1056579905,1
8643,32,0,-108.2341549582,155.3424184705,18703.6543649553,18703.6543649553,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8643,13,0,-108.2341549582,155.3424184705,18703.6543649553,18703.6543649553,-0.1454958577,0.1821775384,548.8769747209,0.1056580016,-1
8643,-13,0,-108.2341549582,155.3424184705,18703.6543649553,18703.6543649553,-1.0938822837,1.5966324681,4833.0445333062,0.1056580082,1
8644,32,0,-108.2341549582,155.3424184705,17176.8690673701,17176.8690673701,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8644,13,0,-108.2341549582,155.3424184705,17176.8690673701,17176.8690673701,-0.4896990272,0.6491265625,2358.2151396966,0.1056580038,-1
8644,-13,0,-108.2341549582,155.3424184705,17176.8690673701,17176.8690673701,-0.7496791142,1.129683444,3023.7063683306,0.1056579994,1
8645,32,0,-108.2341549582,155.3424184705,5387.4514654062,5387.4514654062,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8645,13,0,-108.2341549582,155.3424184705,5387.4514654062,5387.4514654062,-0.7207523773,1.1618192075,3649.7250382081,0.1056579905,-1
8645,-13,0,-108.2341549582,155.3424184705,5387.4514654062,5387.4514654062,-0.5186257642,0.616990799,1732.1964698191,0.1056580016,1
8646,32,0,-108.2341549582,155.3424184705,6208.8987211209,6208.8987211209,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
8646,13,0,-108.2341549582,155.3424184705,6208.8987211209,6208.8987211209,-0.8252851263,1.1242147404,3756.6422764463,0.1056580082,-1
8646,-13,0,-108.2341549582,155.3424184705,6208.8987211209,6208.8987211209,-0.4140930151,0.6545952661,1625.2792315809,0.1056580016,1
8647,32,0,-108.2341549582,155.3424184705,17771.3175201628,17771.3175201628,-1.2393781229,1.7788099799,5381.9214275652,0.354800004,0
